Site,Topic,Polarity,Comment,Article URL
KSL,Business,-0.296,"No kidding… ",https://www.ksl.com/article/51291272/sen-mike-lee-wants-to-see-tariffs-used-as-leverage-in-trade-negotiations
KSL,Business,0.128,"It won't mater what we build, because in about 30 years there will be no water to support the West and all the people who have moved in. ",https://www.ksl.com/article/51289504/heres-how-much-more-buying-rather-than-renting-costs-in-salt-lake-city
KSL,Business,0.4011,"If corporations aren't retired to pay half your social security taxes, they would not just instantly give you a 7% raise, they would pocket it. ",https://www.ksl.com/article/51285276/what-ever-happened-to-the-american-dream
KSL,Business,0.962,"I see the 1  billion dollars SLC, or should we say, Utah is going to spend on all this.  But nowhere do I see who's going to pay for it.  Care to answer that one?  I sure as heck don't have the money, or desire to support this for the rich and elite of Utah. ",https://www.ksl.com/article/51291141/salt-lake-city-passes-18b-downtown-revitalization-funding-source-amid-new-concerns-
KSL,Business,-0.0422,"Actually stocks started out UP today, due to managers ""buying the dip.""  We're so long overdue for a ""correction"" of a deeply inflated stock market that this recent drop is a breath of fresh air. There is zero financial education in this country just like there's zero legal education, so people have no idea how to analyze the stock market. People got lulled to sleep and expected a continual inflation of the stock market.  They have no idea HOW the ""dow"" made it to 45 thousand, or what that number even means. ",https://www.ksl.com/article/51290076/us-stocks-resume-slide-amid-gloom-over-trump-tariffs-recession
KSL,Business,0.9423,"United emirates is sending $1 trillion to the United States and Qatar is sending several billion dollars to the United States. That's just part of what's coming here and happening. Several companies are doing way more business in the United States now it will definitely benefit our country in the long run. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,0.886,"Trump's 'big, beautiful' tax agenda scores big win in House despite GOP rebellion threats ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Business,0.0,"Lee Does Not respond to any type of communication…Absolutely Does Not. I speak from personal experience. ",https://www.ksl.com/article/51291272/sen-mike-lee-wants-to-see-tariffs-used-as-leverage-in-trade-negotiations
KSL,Business,-0.6486,"His pause is too little, too late, and the first clue is the slide of the bond market. If it also crashes, the US will be functionally bankrupt, and it will make 08 look like a picnic compared to the damage it will do... ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,-0.9214,"Trump will destroy America worse than Biden did. It will be so bad, the pendulum will swing hard left. So hard, the first Furry will be elected POTUS. ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Business,0.7807,"Hollywood has been out of ideas for some time now. There haven't been any original stories for quite a while. It's all remakes and, like this one, a movie based on a video game. Other than that, it's all CGI sensationalism and no substance. Seems no one can come up with a story today like the original ""Twelve Angry Men."" A movie that involves 12 men in one room deliberating a murder case. It's one of the best dramatic movies ever made and had no need for sex, vulgarity, special effects or even color. Just a great story with great actors. ",https://www.ksl.com/article/51289961/hollywood-lands-a-much-needed-box-office-hit-with-a-minecraft-movie
KSL,Business,0.5859,"AST said around the US for 250k not SL as you suggest,  Look at Texas and indiana and plenty of other states you can get a nice 3/4 bedroom for 250k on 1/2 acre of more.   Utah is just taking advantage and price gouging. ",https://www.ksl.com/article/51291417/largest-us-egg-producer-cooperating-in-justice-department-price-probe
KSL,Business,-0.8098,"What's your point? How much military equipment are we buying from each county that is buying whatever from us? None. That's not how trade works. For example, we buy a ton of coffee from very poor countries. If you think these countries can possibly afford to import a bunch of very expensive stuff from the US (expensive for them), you are very mistaken. There is nothing wrong with trade imbalances. The only thing that warrants tariffs is when countries engage in questionable practices like subsiding certain industries to be able to export dirt cheap products with the intent to bankrupt competitors, and then Jack up prices once they are practically a monopoly. China does this sometimes. But even then, tariffs should only target specific companies or industries, not entire countries. If we can't adhere to safety standards like testing every cow for mad cow disease before it's slaughtered, and make that traceable (which some countries e.g. in Europe mandate for every bit of beef) then we just can't sell stuff there. Plain and simple. Do you want random meat from some African countries sold here that doesn't adhere to our standards?! ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Business,0.4005,"Laubu, if these tariffs are needed to fix ""decades of trade imbalances "" , why didn't Trump do this in his first term? All he did concerning trade was change the name from NAFTA to USMCA. By the way, Trump spent more giving tax breaks to billionaires than Biden spent putting the country back together. ",https://www.ksl.com/article/51290076/us-stocks-resume-slide-amid-gloom-over-trump-tariffs-recession
KSL,Business,0.7243,"Absolutely beautiful!!! ",https://www.ksl.com/article/51291164/rare-blue-diamond-shines-at-a-100m-exhibition-in-abu-dhabi
KSL,Business,-0.8457,"We had a recession under Biden. Fourth Quarter 2021/First Quarter 2022 both had negative growth which is the literal definition of a recession.  Biden attempted to change the definition at the time.  I don't remember you commenting about that or saying anything at that time.  Also, no one lost anything the past few days unless you sold your stock after buying it for a higher cost, which is no one. ",https://www.ksl.com/article/51290933/stocks-rally-after-tariff-tied-selloff-us-bond-yields-up-a-2nd-day
KSL,Business,0.4457,"So we need to threaten our allies in order to get good trade deals. We are vastly becoming the most disliked country in the world, and this can cause nothing but harm to everyone involved. ",https://www.ksl.com/article/51291272/sen-mike-lee-wants-to-see-tariffs-used-as-leverage-in-trade-negotiations
KSL,Business,-0.757,"The last time we were in this position was during the pandemic when the president coincidentally was Trump. I guess his economic plan is the same as everything else. Make sure that anything Biden did gets reversed. So in that case he is reversing 4 years of economic stability and growth. My question is what happened to his campaign promises. Golden edge or prosperity, high stock market, low unemployment low cost of everything. I'm glad we were able to recession proof our finances and we don't have to by anything in the next 4 years since we expected instability, but man my 401k looks terrible right now and in my wildest dream I did not see this coming to this extend. Can we all say that this presidency is economical and social failure so far. ",https://www.ksl.com/article/51290076/us-stocks-resume-slide-amid-gloom-over-trump-tariffs-recession
KSL,Business,0.8225,"As a member of the lower middle class, I wish he'd stop ""looking out for my best interests.""  Life is hard enough without having a president who plays the economy like it's a video game. ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Business,0.0,"A Utah only item would be fry sauce ",https://www.ksl.com/article/51292068/cheesecake-factorys-revamped-menu-includes-a-fittingly-utah-only-item
KSL,Business,0.7282,"If there was any logic behind these tariffs that would be one thing, but it is purely a muscle flex, that results in more uncertainly and lack of clear expectations than anything. Sure, reevaluate our trading relationships, but do it with a real argument and a scalpel. In a free market tariffs should only be used against those that are intentional charging below the free market prices and thereby causing instability, which is why we already had tariffs on China, that made logical and mathematical sense. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,-0.0258,"Reminds me of the first dog I ever actually ""owned"". She was a black lab also. She was just a pup, and full of energy. Our training sessions together brought me a lot of joy, and I looked forward to them each day. Sadly, she was stolen one day/night, and I never saw her again. ",https://www.ksl.com/article/51285812/how-a-chewed-up-frisbee-inspired-the-worlds-latest-fetch-toy
KSL,Business,-0.7848,"Wait, you mean when Biden killed all the chickens, the price of eggs went up?  That's called supply and demand.  There's literally no such thing as ""price gouging"".  It's a made up term democrats use to slander anyone making a profit they deem as too much.  Price gouging can only occur if there's a monopoly.  The government, for example, is a monopoly.  One at the point of a gun if you don't pay them what they demand. ",https://www.ksl.com/article/51291417/largest-us-egg-producer-cooperating-in-justice-department-price-probe
KSL,Business,-0.2942,"What a bunch of silliness. Big bad Trump and his constantly wavering initiatives. For such a powerful leader he sure does backtrack a lot! ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Business,0.6124,"The corruption that is  going on in  this state and SLC is making the corrupt of the 2002 Olympics look like a walk in the park we have years left of these stories like this more money. ",https://www.ksl.com/article/51291141/salt-lake-city-passes-18b-downtown-revitalization-funding-source-amid-new-concerns-
KSL,Business,-0.5859,"Settle down doomsdayers it will all work out, meantime nations freaking out is just what we need right now. There are over 70 countries talking about lowering the tariffs on the US, when in the past they wouldn't even answer the phone when it came to tariffs. Remember people, if tariffs didn't work why does everyone have them. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,0.4005,"Where does Trump think these new manufacturing facilities are going to come from ? Manufacturing facilities don't just pop up overnight. If Trump really cared about the people he would have helped companies move manufacturing back to the USA before imposing these tariffs. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,0.4215,"But I guess this narrative was ok Here's Schumer In 2005 Saying Big Tariffs On China Needed... ",https://www.ksl.com/article/51290933/stocks-rally-after-tariff-tied-selloff-us-bond-yields-up-a-2nd-day
KSL,Business,-0.4404,"All you Salt Laker's, and the rest of the nation's Democrat Cities population, should be experts on madness and insanity...especially after the last 4 years. ",https://www.ksl.com/article/51290076/us-stocks-resume-slide-amid-gloom-over-trump-tariffs-recession
KSL,Business,0.5204,"I'm genuinely confused. I've been told this whole time that this would be ""reciprocal tariffs"", which I thought meant we would charge them what they charge us-kind of a scenario. If that's even remotely true, why are we charging China 104% right out of the gate? Shouldn't we have set it at 67% to match China's current tariffs? This doesn't sound at all like what he was selling earlier. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,-0.25,"Trump basically admitted on live TV that he folded, yet his following will still deny it.. Incredible. ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Business,-0.7902,"Trust-fund billionaires, that have never worked a day in their life (let alone paycheck to paycheck), telling us to ""be cool"" is about as disconnected as it gets.  I don't want to hear or read one MAGA fanatic complain about the cost of living when all of this starts hitting home.  You wanted for this, you clamored for this, and you told the rest of us we were fools for not wanting to support Trump and his merry band of thieves.  You can point fingers at Biden all you want, you've never been well informed.  And your blind adherence to any gesture Trump makes is proof of that.  I hope the rest of us manages to thrive in this tornado economy. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,-0.9207,"Are you kidding me?!? He didn't look out for my best interests when I had to sell my stock the last few days to help contribute to a down payment on a house. I lost a lot of money. Today he announces a hold on tariffs but I already lost out. There was no need for this nonsense. I hate to be that person that line votes, but I will never vote Republican now. ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Business,0.6605,"Insurance advice from an insurance salesman. Sorta like taking lawn care advice from a…   I think you get it. ",https://www.ksl.com/article/51291946/before-you-drop-full-coverage-car-insurance-to-save-money-heres-what-you-need-to-know
KSL,Business,0.0,"Trickle down economic faucet got redirected back into the pockets of where it was supposed to trickle from. ",https://www.ksl.com/article/51285276/what-ever-happened-to-the-american-dream
KSL,Business,0.5423,"The old adage of the crab bucket rings true. It's the jealousy of someone else's success. There's opportunity everywhere, and it takes work to see it. However, millions of people have thrown old frisbees and I bet at least thousands had the same idea, but none of them acted on it. ",https://www.ksl.com/article/51285812/how-a-chewed-up-frisbee-inspired-the-worlds-latest-fetch-toy
KSL,Business,0.7484,"Please explain how those entrepreneurs stole your prosperity? From where I sit it is an ever expanding government that stole my American dream. You know, government of the government, by the government, for the government. Utah government, county government, city government, federal government, always with more laws, more regulations, less freedom, year after year after year. You want to blame someone when the answer is staring you in the face. ",https://www.ksl.com/article/51285276/what-ever-happened-to-the-american-dream
KSL,Business,0.6124,"Thank you Trump for running this countries economy into bankruptcy   just like you did with multiple companies that you owned. ",https://www.ksl.com/article/51290076/us-stocks-resume-slide-amid-gloom-over-trump-tariffs-recession
KSL,Business,0.5171,"Remember Trump constantly asking ""how is your 401k?"" Until Covid hit? I guess he only claims credit for good things and blames others for anything else.  So... How is your 401k? ",https://www.ksl.com/article/51290076/us-stocks-resume-slide-amid-gloom-over-trump-tariffs-recession
KSL,Business,0.8831,"Yes with Biden we had higher mortgage rates but prices everywhere else were going down. Now EVERYTHING is skyrocketing because the powers that be are more interested in stroking their egos and pushing all the self-destruct buttons for fun. ",https://www.ksl.com/article/51291292/are-mortgage-rates-headed-up-again-
KSL,Business,-0.4215,"Perhaps this will all work out. However, we all know Trump's business history when it comes to ""the deal"". He usually fails. ",https://www.ksl.com/article/51291264/trumps-top-trade-representative-faces-ire-from-congress-as-he-defends-tariff-strategy
KSL,Business,0.2984,"Mike Lee is a pretender and trump boot licker. Any pretense that he serves the constitution imploded with his total prostration to trump. If Mike Lee says or does something, you can almost be certain he's doing exactly the opposite of what he ought to be doing. Trump is a tariff reject. He's got no idea what he's doing. But that's to incurable partisans like Lee, we all live in Jones Town these days. ",https://www.ksl.com/article/51291272/sen-mike-lee-wants-to-see-tariffs-used-as-leverage-in-trade-negotiations
KSL,Business,0.9196,"Chili's? Ate there once and never went back. If you like Mexican food, and want some of the BEST, I suggest  you make the drive to La Unica in Smithfield, in Cache Valley. I had a SUPREME coctel de cammarones (shrimp cocktail) there about a week ago. I salivate whenever I think of it. ",https://www.ksl.com/article/51292068/cheesecake-factorys-revamped-menu-includes-a-fittingly-utah-only-item
KSL,Business,0.0,"And yet another comment with zero proof or basis in any form of reality.  Only talking points.  When will MAGA learn to think for themselves? ",https://www.ksl.com/article/51290933/stocks-rally-after-tariff-tied-selloff-us-bond-yields-up-a-2nd-day
KSL,Business,0.8338,"but but but the white house occupant's advisors all say they aren't negotiation tools. I sure wish these people would get their stories straight. ",https://www.ksl.com/article/51291272/sen-mike-lee-wants-to-see-tariffs-used-as-leverage-in-trade-negotiations
KSL,Business,0.3612,"kdg, looks like China will start focusing their market area on Europe where their leaders are using rational decision making in determining tariffs instead of just grabbing numbers from a hat. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,0.0,"I was thinking the exact same thing. He and his golf buddies shorted on the way down and bought call options on the way up. ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Business,0.5267,"Yay,  more sugar.  Just what we need. ",https://www.ksl.com/article/51292068/cheesecake-factorys-revamped-menu-includes-a-fittingly-utah-only-item
KSL,Business,-0.7579,"we've already been shown that the formula to create the tariff rates is wholly flawed. we've been given umpteen differing, and often conflicting, ""reasons"" for these tariffs. but the very premise: a ""national financial emergency"" is absolute nonsense...and shouldn't be allowed to stand. tariffs, like the purse strings of government, are Congress' responsibility. the white house occupant has shown he is abusing this power--we must let our elected representatives know that they must end this malice. ",https://www.ksl.com/article/51291264/trumps-top-trade-representative-faces-ire-from-congress-as-he-defends-tariff-strategy
KSL,Business,-0.4939,"Stop listening to the hate filled GOP and the billionaires they support. ",https://www.ksl.com/article/51285276/what-ever-happened-to-the-american-dream
KSL,Business,-0.0258,"A one trick pony since the 80s but Japan called his bluff on bonds. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,0.2263,"What was the point of this? It's just a straight up adolescent behavior. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,-0.3839,"I listened to interviews with his economic advisors over the weekend.  It doesn't seem like they understand basic economics.  When asked any question with depth, they tried to change the subject or simply spouted nonsense.  I think we are in for some difficult times.  On the bright side, one analyst predicted Trump would declare victory and remove most of the tariffs.  I heard something similar to that from one of the Trump's people this morning so maybe we will declare victory and retreat. ",https://www.ksl.com/article/51290076/us-stocks-resume-slide-amid-gloom-over-trump-tariffs-recession
KSL,Business,0.2045,"Ohh Mike, I wish he had a angels on his shoulders ! But he's been talking tariffs for years. Keep trying to talk some sense, this is not what people want or need ",https://www.ksl.com/article/51291272/sen-mike-lee-wants-to-see-tariffs-used-as-leverage-in-trade-negotiations
KSL,Business,0.0,"I wonder If they take a lay-away plan..... ",https://www.ksl.com/article/51291164/rare-blue-diamond-shines-at-a-100m-exhibition-in-abu-dhabi
KSL,Business,0.0,"cha-ching let the change order cash register ring ",https://www.ksl.com/article/51291141/salt-lake-city-passes-18b-downtown-revitalization-funding-source-amid-new-concerns-
KSL,Business,0.3182,"I'd bet my bottom dollar (which is close thanks to Trump) that his family shorted every share they could, got tipped off what he was about to do and made a fortune in the past week. Prove me wrong, I challenge anyone. ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Business,0.296,"Yeah,  except he did it to bring them back here and they didn't , as far as Covid what was he supposed to do? China wouldn't give us our own supplies and medicines we make over there, Now it's time to bring America home, as far as 401k goes, nothing happened with the first three and a half years of Biden, It will recover , unless your taking all your money out at once , it will be there , this is just a correction ",https://www.ksl.com/article/51290076/us-stocks-resume-slide-amid-gloom-over-trump-tariffs-recession
KSL,Business,0.0,"USA. USA USA ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Business,0.7877,"We can agree on the point that Congress needs to take back the control of tariffs.  They should have reigned him in on ""day one.""  What was Chuck Schumer chanting a few weeks back?  ""We will win?"" How about ""We will do something!"" ",https://www.ksl.com/article/51291264/trumps-top-trade-representative-faces-ire-from-congress-as-he-defends-tariff-strategy
KSL,Business,-0.745,"Eddie, one man caused all of this. Facts belong to both sides. That's what this article is reporting. People are losing jobs, I would guess houses and businesses next from all this nonsense, from one man. The hipocracy starts by supporting the horrible actions of one man, while looking the other way as all of our prices go up and up. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,0.5346,"I know it sounds silly and doesn't make any sense, but this is what the king says, and he knows best.  Losing ",https://www.ksl.com/article/51291264/trumps-top-trade-representative-faces-ire-from-congress-as-he-defends-tariff-strategy
KSL,Business,0.2139,"Correct Democrats were pro-tariff because the unions would ask for them and they were the party of unions. That has changed.  Republicans in the past understood  that trade deficits are not bad,  asks free trade expands our economy. Targeted tariffs like other countries do with quotas helps domestic manufacturing.  Blanket random tariffs and trade wars wreck economies. ",https://www.ksl.com/article/51291264/trumps-top-trade-representative-faces-ire-from-congress-as-he-defends-tariff-strategy
KSL,Business,0.8651,"Please explain through your sweet, sweet tears why tariffs against the US are okay, and US reciprocal tariffs aren't and why zero tariffs on both sides is such a completely unfathomable. solution benefiting all countries. BTW, Tesla, Tesla Energy, SpaceX, Neuralink, Starlink, the Boring Company, X, and xAI are all 100% US companies. Just sayin'. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,0.1511,"Is Hollywood waking up as to what people want ! We will see. ",https://www.ksl.com/article/51289961/hollywood-lands-a-much-needed-box-office-hit-with-a-minecraft-movie
KSL,Business,0.0,"Won't be the same without Leslie Neilson and o. J. Simpson ",https://www.ksl.com/article/51289961/hollywood-lands-a-much-needed-box-office-hit-with-a-minecraft-movie
KSL,Business,-0.8137,"They don't care. The only priority is to destroy America so badly that they can then create their new oligarchy government. ",https://www.ksl.com/article/51291272/sen-mike-lee-wants-to-see-tariffs-used-as-leverage-in-trade-negotiations
KSL,Business,0.2751,"Ending the massive income inequality is the key. Properly tax the rich so folks don't go bankrupt going to the hospital. is the first step for America catching up to the rest of the world. Then like everyone else bolster education (not eliminate it like maga is doing) and guarantee 4 years post high school. It all starts with properly taxing the billionaires. American doesn't have a spending problem, we have a not going after better income problem. ",https://www.ksl.com/article/51285276/what-ever-happened-to-the-american-dream
KSL,Business,0.3182,"First it was rebuilding downtown for the 2002 Olympics, then building the Gateway Mall, then a Delta Center renovation, then building City Creek, then closing down Main Street, then a 2nd Delta Center renovation. And finally a 3rd Delta Center renovation. I'm sure this downtown ""revitalization"" will be the one that finally works. ",https://www.ksl.com/article/51291141/salt-lake-city-passes-18b-downtown-revitalization-funding-source-amid-new-concerns-
KSL,Business,0.7573,"Right, SMALL economies use tariffs.  The USA is NOT a small economy.  But with Trump's tariffs, the USA is on a path towards becoming a small economy.  That's not a good thing.  The USA would be best off remaining a large economy that uses large economy strategies.  Some select tariffs can work ok as a part of that, but the extreme Trump tariffs are already shrinking our economy to become a small one. ",https://www.ksl.com/article/51291272/sen-mike-lee-wants-to-see-tariffs-used-as-leverage-in-trade-negotiations
KSL,Business,0.5267,"If the point was leverage, Trump should have originally announced the tariffs coming in 90 days. That would be the real way to start negotiations. This is, at best, a bunch of risky political games. ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Business,0.0644,"Amusing.  Dow Jones is the exact same level as a year ago (April 26th 2024 $38,523)  It's down 14% from what it was on January 21st.  Biden had a 14% drop in 2022 with the left being absolutely silent during that downturn. People saying their 401k is misleading as stocks go up and down.  It's how the DJI works.  Smart investors buy more when it takes a dip.  Say what you will, but it will go back up with a vengeance.  Buy now while you can ",https://www.ksl.com/article/51290933/stocks-rally-after-tariff-tied-selloff-us-bond-yields-up-a-2nd-day
KSL,Business,-0.4515,"How have we been losing? We've economically dominated the world for 70 years. Nearly every other country has a vested interest in the US dollar's stability. We've been king of the mountain for decades and now we're saying the other players are cheating? ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,0.0,"Our taxpayer dollars at work - for a billionaire's project! ",https://www.ksl.com/article/51291141/salt-lake-city-passes-18b-downtown-revitalization-funding-source-amid-new-concerns-
KSL,Business,0.9419,"It's incredibly hard to believe that as Americans common sense does not play a role. At least in Utah there will undoubtedly be numerous comments that are gonna come on here and still argue that we're winning to be honest. I don't know if you actually know what it's like to win  !!! Because we ARE NOT winning. And to all the Trump supporters that wanted all these manufacturing jobs to come back to the United States I hope you and your kids fill every one of those positions !! ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,-0.935,"Unemployment was very low when Trump took office.  Trump's recession is bringing on layoffs…. Yes, I absolutely want my children to have great American job opportunities which is why I despise everything Trump is doing to damage our American economy and our international trade relations.  Things are going very badly under Trump, and our children's futures are in great danger under Trump.  Not to mention, I also don't want my children seeing Trump's terrible behavior, lying, and foul mouth as an example of how to be an adult.  Trump sets a terrible example for our children. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,0.7854,"Laubu….so much faith in one person my friend.  First we had the strongest relationship economy and we weren't being ripped off globally.  Second….the formula and ""numbers"" used were so blatantly wrong and certainly didn't represent the tariff rates.  Why were they wrong….because we weren't getting ripped off globally! Those were just trade deficits and a random % thrown out there…..Trump just attempting to rip off the world.  Sorry my friend….this is why Obama didn't press this back in 2014. ",https://www.ksl.com/article/51290076/us-stocks-resume-slide-amid-gloom-over-trump-tariffs-recession
KSL,Business,-0.296,"Power, we need to stop all development ",https://www.ksl.com/article/51289504/heres-how-much-more-buying-rather-than-renting-costs-in-salt-lake-city
KSL,Business,-0.836,"P47 I would suggest that you read what ""tomhill"" writes. I would understand that it is probably in direct contradiction with all of your years of financial experience and education, however I agree with everything he says. Although my experience is in the Military and my degrees are in History. But I do remember President Regan and the beginning of Reganomincs. He too met with the same level of disagreement, distrust, disrespect, and hostility. But just as President Trump, President Regan told the American People to ""stay the course, things will get better."" And they did, and the United States Economy started to prosper and develop, for years until the Democrats took over. Now President Trump finds himself in the same situation, except that he has some Republicans becoming, the ""weak little lambs"" amongst the ""FIELDS FULL OF THE FIERCEST WOLVES."" And these ""weak little lambs"" shutter at the thought of having to wait for the Tariffs to work, all they want is profits now. Just as ""tomhill"" says, Americans have grown fat and lazy, well it's time to bring the United States back to Bear, and the only way to do this is by bringing jobs, industry, prosperity and productivity back to this Nation. The Tariffs will work, just give the plan time, ""Stay the Corse."" ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,0.0,"Maybe they should check into high dollar trades before this announcement came out. ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Business,0.8126,"Makes me wonder if this isn't all a strategy to force the markets down, rich people buy into the market, he stops the tariffs, the market rebounds, the rich people are now even richer, and they dump what they bought. ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
KSL,Business,0.6909,"LOL!!! Bowing down to China, look everyone, tarrifs work! hahahahaha!! ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,0.5784,"Everyone thinks they're suddenly experts on everything when it comes to topics surrounding Trump.  News flash:  You're not.  Stop pretending to be.  Let Trump do his job and balance our trade deals.  This will be short-term pain, but long-term gain.  Economic course corrections don't magically fix themselves in a day.  Especially the largest Economic power in the world. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,0.6799,"Well, tariffs cause inflation, so yes , the rates will go up. ",https://www.ksl.com/article/51291292/are-mortgage-rates-headed-up-again-
KSL,Business,0.9378,"@brokebackutard, changing tariffs requires thoughtful, intelligent and savvy negotiations skills. None of which Trump has.  His approach to other nations was, I'm going to break your economy and if you don't like it I'll get what I want anyway. Strong arming a leader of another country was always going to get him nowhere. Except he bought shares when they tanked on Monday, filling his pockets. He does not care about us. That's pretty much as thoughtful, intelligent and savvy as he is. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,0.8715,"I did not sell any stocks over the last few days. I sure did buy some though. Got a tremendous price on many of the best run companies in the world. I spent lots of my cash on stocks the past few days. Same tactic I used in 2000 when Apple stock was in the basement at $5.00 per share. I poured tons of cash into Apple at that time. I have never regretted my decision. ",https://www.ksl.com/article/51291292/are-mortgage-rates-headed-up-again-
KSL,Business,-0.5574,"How are all these companies supposed to build factories in the US when they are busy going bankrupt? ",https://www.ksl.com/article/51290076/us-stocks-resume-slide-amid-gloom-over-trump-tariffs-recession
KSL,Business,-0.5972,"A self-inflicted recession. Tell me again how great this is going?! He cheats us during the week and then he cheats at golf on the weekend all on our dime! ",https://www.ksl.com/article/51290076/us-stocks-resume-slide-amid-gloom-over-trump-tariffs-recession
KSL,Business,0.8316,"The best laugh of the day... ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,0.5179,"You do realize the article is about how he is pausing his pointless tariffs, right? It sure doesn't look like he has the political will to require a fair playing field. It does however look like he's manipulating the markets for his own gain, but we can just add that to the list of his thousands of crimes ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,-0.1027,"Greed. The only word for it. There are a billion ways to make money but there are limited resources and a certain percentage of the population thinks they can own them while everyone else has to struggle to make ends meet. That is a fact. Lots of the people who have to struggle support the people who are greedy in some warped way of thinking. There is enough for everyone to make it comfortable in this country. More than enough. ",https://www.ksl.com/article/51285276/what-ever-happened-to-the-american-dream
KSL,Business,0.4981,"We are in this mess because of the last 4 years of Bidenomics.  The American Dream is work hard to achieve as anyone is capable of.  The liberal mentality is ""Get everything free"" in the name of socialism.  The exact opposite of working hard to achieve. ",https://www.ksl.com/article/51285276/what-ever-happened-to-the-american-dream
KSL,Business,-0.5413,"In light of the news, the results are more chaotic than settled. I don't consider starting a trade war and then backing down a win. ",https://www.ksl.com/article/51291557/trump-u-turns-on-tariffs-but-keeps-trade-war-heat-on-china
KSL,Business,-0.8126,"Wishful thinking, but naive. Rich people manage their money much more proactively. They get insider information on policy changes, short sell, invest in t-bonds when the market is about to tank, and do all kinds of games with taxes to avoid taking a losses. Then they get more inside information, catch wind Trump is going to rescind the tariffs, and buy up hundreds of thousands of shares making money on both ends. Look at the investment habits of top republicans and democrats, and you'll see they roll in the money during these times. The only people getting hit are the poor and middle class, and what's sad is they don't even know they're getting fleeced. ",https://www.ksl.com/article/51292126/utah-politicians-react-to-trumps-90-day-pause-on-most-tariffs
